#sound,spell,class,extra
#lines marked for "dubious" should be discarded for systematic treatment of sounds
ma2ʁʃe1,ma/rche/r,
ma1ʁk,ma/rque,dubious
ma1ʁk,ma/rques,dubious,added
ma1ʁkə0,ma/rque/,added
ma1ʁkə0,ma/rque/s,added
ma1s,ma/sse,dubious
ma1sə0,ma/sse/,added
ma2te2ʁjɛ1l,ma/té/rie/l,
ma2tɛ̃1,ma/tin/,
mo2vɛ1,mau/vai/s,
me2dsɛ̃1,mé/decin/,
mɛ2jœ1ʁ,me/illeu/r,problematic
me2lɑ̃2ʒe1,mé/lan/ge/r,
me2lɔ2di1,mé/lo/di/e,questionable
mɛ1m,mê/me,dubious
mɛ1mmə0,mê/me/,added
mɑ̃2sɔ̃1ʒ,men/son/ge,
mɛ1ʁ,me/r,
mɛ1ʁ,me/rs,added
mɛ2ʁsi1,me/rci/,
mɛ2ʁsi1,me/rci/s,added
mɛ2ʁ,mè/re,
mɛ2ʁ,mè/res,added
mə0z2yʁe1,me/su/re/r,
me2ta1l,mé/ta/l,
me2ta1l,mé/ta/ls,added
me2tɔ1d,mé/tho/de,dubious
me2tɔ1d,mé/tho/des,dubious,aded
me2tɔ1də0,mé/tho/de/,aded
me2tɔ1də0,mé/tho/de/s,aded
mɛ1tʁ,me/ttre,
mi1di2,mi/di/,
mi1di2,mi/di/s,added
mjø1,mieu/x,
maj1l,mi/le,exceptional
mi1ljø2,mi/lieu/,
mi1l,mi/lle,dubious
mi1l,mi/lles,dubious,added
mi1lə0,mi/lle/,added,corrected
mi1lə0,mi/lle/s,added,corrected
mi2ljɔ̃1,mi/llion/,
mi2ljɔ̃1,mi/llion/s,added
mɛ̃1s,min/ce,dubious
mɛ̃1sə0,min/ce/,added
mi1n,mi/ne,dubious
mi1nə0,mi/ne/,added
mi2ny2sky1l,mi/nu/scu/le,dubious
mi2ny2sky1lə0,mi/nu/scu/le/,added
mi2ny1t,mi/nu/te,dubious
mi2ny1t,mi/nu/tes,dubious,added
mi2ny1tə0,mi/nu/te/,added
mi2ny1tə0,mi/nu/te/s,added
mɔ2dɛ1l,mo/dè/le,dubious
mɔ2dɛ1lə0,mo/dè/le/,added
mɔ2dɛ1ʁn,mo/de/rne,dubious
mɔ2dɛ1ʁnə0,mo/de/rne/,added
mwa1,moi/,
mwa1,moi/s,
mwɛ̃1,moin/s,
mwa2tje1,moi/tié/,
mɔ2le2ky1l,mo/lé/cu/le,dubious
mɔ2le2ky1l,mo/lé/cu/les,dubious,added
mɔ2le2ky1lə0,mo/lé/cu/le/,added
mɔ2le2ky1lə0,mo/lé/cu/le/s,added
mɔ2mɑ̃1,mo/men/t,
mɔ2mɑ̃1,mo/men/ts,added
mɔ̃1d,mon/de,dubious
mɔ̃1də0,mon/de/,added
mɔ̃1də0,mon/de/s,added
mɔ̃2ta1ɲ,mon/ta/gne,dubious
mɔ̃2ta1ɲə0,mon/ta/gne/,added,corrected
mɔ̃2ta1ɲ,mon/ta/gnes,dubious
mɔ̃2ta1ɲə0,mon/ta/gne/s,added,corrected
mɔ̃2te1,mon/té/e,questionable
mɔ̃2tʁe1,mon/tre/r,
mɔ̃2ty1ʁ,mon/tu/re,
mɔ̃2ty1ʁ,mon/tu/res,added
mɔ1ʁ,mo/rt,
mɔ1ʁ,mo/rts,added
mo1,mo/t,
mo1,mo/ts,added
mɔ2tœ1ʁ,mo/teu/r,
mɔ2tœ1ʁ,mo/teu/rs,
mu2ʁi1ʁ,mou/ri/r,
mu2vmɑ̃1,mou/vemen/t,dubious
mu2vmɑ̃1,mou/vemen/ts,added
mu2və0mɑ̃1,mou/ve/men/t,added
mu2və0mɑ̃1,mou/ve/men/ts,added
my2lti2plije1,mu/lti/plie/r,
my1ʁ,mu/r,
my2zi1k,mu/si/que,dubious
my2zi1kə0,mu/si/que/,added
na2sjɔ̃1,na/tion/,
na2sjɔ̃1,na/tion/s,added
na2ty1ʁ,na/tu/re,
na2ty2ʁɛ1l,na/tu/re/l,
na2ty2ʁɛ1l,na/tu/re/ls,added
na2ty2ʁɛ1lə0,na/tu/re/lle/,added
na2ty2ʁɛ1lə0,na/tu/re/lle/s,added
na2vi1ʁ,na/vi/re,
ne1,né/,
ne1,né/s,added
nə0,ne/,
ne2se2sɛ1ʁ,né/ce/ssai/re,
ne2se2sɛ1ʁ,né/ce/ssai/res,added
nɛ1ʒ,nei/ge,
nɛ1ʒ,nei/ges,added
nɛ1t,ne/t,
nɛ1t,ne/ts,added
nœ1f,neu/f,
nœ1v,neu/f,
ne1,ne/z,
ni1,ni/,
ni1vo2,ni/veau/,
ni1vo2,ni/veau/x,added
nwa1ʁ,noi/r,
nɔ̃1,nom/,
nɔ̃1,nom/s,added
nɔ̃1bʁ,nom/bre,
nɔ̃1bʁ,nom/bres,added
nɔ1ʁ,no/rd,
nɔ1ʁ,no/rds,added
nɔ1tʁ,no/tre,
nɔ1tʁ,no/tres,added
nu2ʁi2ty1ʁ,nou/rri/tu/re,
nu2ʁi2ty1ʁ,nou/rri/tu/res,added
nu1,nou/s,
nu1vo2,nou/veau/,
nu1vo2,nou/veau/x,added
nɥa1ʒ,nua/ge,
nɥa1ʒ,nua/ges,added
nɥi1,nui/t,
nɥi1,nui/ts,added
ɔ2bʒɛ1,o/bje/t,
ɔ2bʒɛ1,o/bje/ts,added
ɔ2psɛ2ʁve1,o/bse/rve/r,
ɔ2ptə0ni1ʁ,o/bte/ni/r,
ɔ2ky2pe1,o/ccu/pé/,
ɔ2ky2pe1,o/ccu/pé/s,added
ɔ2se2ɑ̃1,o/cé/an/,
ɔ2se2ɑ̃1,o/cé/an/s,added
ɔ2dœ1ʁ,o/deu/r,
œ1j,œ/il,dubious
œ1jə0,œ/il/,added,corrected
œ1f,œu/f,
œ1f,œu/fs,added
o1,o/h,
wa2zo1,oi/seau/,
wa2zo1,oi/seau/x,added
ɔ2po2ze1,o/ppo/sé/,
ɔ2po2ze1,o/ppo/sé/s,
ɔ1ʁ,o/r,
ɔ1ʁdʁ,o/rdre,dubious
ɔ1ʁdʁ,o/rdres,dubious
ɔ1ʁdə0ʁ,o/rd/re,added
ɔ1ʁdə0ʁ,o/rd/res,added
ɔ2ʁɛ1j,o/re/ille,dubious
ɔ2ʁɛ1jə0,o/re/ille/,added,corrected
ɔ2ʁga1n,o/rga/ne,dubious
ɔ2ʁga1nə0,o/rga/ne/,added
ɔ2ʁga2ni2ze1,o/rga/ni/se/r,
ɔ2ʁi2ʒi2na1l,o/ri/gi/na/l,
ɔ2ʁi2ʒi2na1l,o/ri/gi/na/ls,added
ɔ1s,o/s,dubious
ɔ1sə0,o/s/,added
o1,o/s,
u1,ou/,
u1,où/,
wɛ1st,oue/st,
wi1,oui/,
u2ti1,ou/ti/l,
u2ti1,ou/ti/ls,added
u2vɛ1ʁ,ou/ve/rt,
u2vɛ1ʁ,ou/ve/rts,added
ɔ2ksi2ʒɛ1n,o/xy/gè/ne,dubious
ɔ2ksi2ʒɛ1nə0,o/xy/gè/ne/,added
pa1ʒ,pa/ge,
pa1ʒ,pa/ges,added
pɛ̃1,pain/,
pɛ̃1,pain/s,added
pɛ1ʁ,pai/re,
pɛ1ʁ,pai/res,added
pa1pa2,pa/pa/,
pa1pa2,pa/pa/s,added
pa2pje1,pa/pie/r,
pa2pje1,pa/pie/rs,added
pa1ʁ,pa/r,
pa2ʁa2gʁa1f,pa/ra/gra/phe,dubious
pa2ʁa2gʁa1f,pa/ra/gra/phes,dubious,added
pa2ʁa2gʁa1fə0,pa/ra/gra/phe/,added
pa2ʁa2gʁa1fə0,pa/ra/gra/phe/s,added
pa2ʁɛ1tʁ,pa/raî/tre,
pa2ʁle1,pa/rle/r,
pa1ʁ,pa/rt,
pa1ʁ,pa/rts,added
pa2ʁti2ky2lje1,pa/rti/cu/lie/r,
pa2ʁti2ky2lje1ʁ,pa/rti/cu/lie/rè,added
pa2ʁti2ky2ljɛ1ʁ,pa/rti/cu/lie/rès,added
pa2ʁti2ky2ljɛ2ʁmɑ̃1,pa/rti/cu/liè/remen/t,
pa2ʁti1,pa/rti/e,questionable
pa2ʁti1,pa/rti/es,added,questionable
pa1,pa/s,
pa2se1,pa/ssé/,
pa2se1,pa/ssé/s,added
pa2se1,pa/sse/r,
pa2sjɑ̃2te1,pa/tien/te/r,
po1z,pau/se,dubious
po1zə0,pau/se/,added,corrected
po1zə0,pau/se/s,added,corrected
po1vʁ,pau/vre,added
po1vʁ,pau/vres,
pɛ2je1,pa/ye/r,questionable
pe2je1,pa/ye/r,questionable
pe2i1,pa/y/s,
po1,peau/,
pɛ̃1dʁ,pein/dre,
pɛ̃1dʁ,pein/dres,added
pɑ̃2dɑ̃1,pen/dan/t,
pɑ̃2dɑ̃1,pen/dan/ts,added
pɑ̃2se1,pen/sé/e,questionable
pɑ̃2se1,pen/sé/es,added,questionable
pɑ̃2se1,pen/se/r,
pɛ2ʁdy1,pe/rdu/,
pɛ2ʁdy1,pe/rdu/e,added,questionable
pɛ2ʁdy1,pe/rdu/s,added
pɛ2ʁdy1,pe/rdu/es,added
pɛ1ʁ,pè/re,
pɛ1ʁ,pè/res,added
pe2ʁjɔ1d,pé/rio/de,dubious
pe2ʁjɔ1də0,pé/rio/de/,added,corrected
pɛ2ʁmɛ1tʁ,pe/rme/ttre,
pɛ2ʁsɔ1n,pe/rso/nne,dubious
pɛ2ʁsɔ1nə0,pe/rso/nne/,added,corrected
pɛ2ʁsɔ1n,pe/rso/nnes,dubious
pɛ2ʁsɔ1nə0,pe/rso/nne/s,added,corrected
pə0ti1,pe/ti/t,
pə0ti1,pe/ti/ts,added
pə0ti1tə0,pe/ti/te/,added
pə0ti1tə0,pe/ti/te/s,added
pti1,peti/t,
pti1,peti/ts,added
pti1tə0,peti/te,added,dubious
pti1tə0,peti/te/s,added,dubious
pø1,peu/,
pœ2ple1,peu/ple/r,
pœ1ʁ,peu/r,
pœ1ʁ,peu/rs,added
pø1,peu/t,
pø2tɛ1tʁ,peu/t-ê/tre,
fʁa1z,phra/se,dubious
fʁa1zə0,phra/se/,added,corrected
pjɛ1s,piè/ce,dubious
pjɛ1sə0,piè/ce/,added,corrected
pje1,pie/d,
pje1,pie/ds,
pjɛ1ʁ,pie/rre,
pjɛ1ʁ,pie/rres,added
pi1st,pi/ste,dubious
pi1st,pi/stes,added,dubious
pi1stə0,pi/ste/,added,corrected
pi1stə0,pi/ste/s,added,corrected
pi2stɔ2lɛ1,pi/sto/le/t,
pi2stɔ2lɛ1,pi/sto/le/ts,added
pla1s,pla/ce,dubious
pla1s,pla/ces,dubious
pla1sə0,pla/ce/,added,corrected
pla1sə0,pla/ce/s,added,corrected
plɛ1n,plai/ne,dubious
plɛ1nə0,plai/ne/,added,corrected
plɑ̃1,plan/,
plɑ̃1,plans/,added
pla2nɛ1t,pla/nè/te,dubious
pla2nɛ1t,pla/nè/tes,added,dubious
pla2nɛ1tə0,pla/nè/te/,added,corrected
pla2nɛ1tə0,pla/nè/te/s,added,corrected
pla1,pla/t,
pla1,pla/ts,added
plɛ̃1,plein/,
plɛ̃1,plein/s,added
pli1,pli/,
pli1,pli/e,added,questionable
plɥi1,plui/e,questionable
ply2ʁjɛ1l,plu/rie/l,dubious
ply2ʁjɛ1l,plu/rie/ls,dubious
ply2ʁjɛ1lə0,plu/rie/l/,added,corrected
ply2ʁjɛ1lə0,plu/rie/l/s,added,corrected
ply2ʁjɛ1lə0,plu/rie/lle/,added
ply2ʁjɛ1lə0,plu/rie/lle/s,added
ply1,plu/s,
ply1s,plu/s,
ply2zjœ1ʁ,plu/sieu/r,added
ply2zjœ1ʁ,plu/sieu/rs,
ply2to1,plu/tô/t,
pnø1,pneu/,dubious
pə0nø1,p/neu/,added,corrected
pɔ2ɛ1m,po/è/me,dubious
pɔ2ɛ1mmə0,po/è/me/,added,corrected
pwa1,poi/ds,
pwɛ̃1,poin/t,
pwɛ̃1,poin/ts,added
pwa2sɔ̃1,poi/sson/,
pwa2sɔ̃1,poi/sson/s,added
pɔ1m,po/mme,dubious
pɔ1mmə0,po/mme/,added,corrected
pɔ1ʁ,po/rt,
pɔ1ʁ,po/rts,added
pɔ1ʁt,po/rte,dubious
pɔ1ʁtə0,po/rte/,added,corrected
pɔ2ʁte1,po/rte/r,
pɔ2ʁtɛ1ʁ,po/rte/r,
po1z,po/se,dubious
po1zə0,po/se/,added,corrected
po2ze1,po/se/r,
po2zi2sjɔ̃1,po/si/tion/,
po2zi2sjɔ̃1,po/si/tion/s,added
pɔ2si1bl,po/ssi/ble,dubious
pɔ2si1blə0,po/ssi/ble/,added,corrected
pɔ1st,po/ste,dubious
pɔ1stə0,po/ste/,added,corrected
pu1s,pou/ce,dubious
pu1sə0,pou/ce/,added,corrected
pu1ʁ,pou/r,
pu2ʁkwa1,pou/rquoi/,
pu2ʁɛ1,pou/rrai/t,
pu2se1,pou/sse/r,
pu2sɛ̃1,pou/ssin/,
pu2sɛ̃1,pou/ssin/s,added
pʁa2ti1k,pra/ti/que,dubious
pʁa2ti1kə0,pra/ti/que/,added,corrected
pʁa2ti1kə0,pra/ti/que/s,added
pʁə0mje1,pre/mie/r,added
pʁə0mje1,pre/mie/rs,added
pʁə0mjɛ1ʁ,pre/miè/re,
pʁə0mjɛ1ʁ,pre/miè/res,added
pʁɑ̃1dʁ,pren/dre,
pʁe2pa2ʁe1,pré/pa/re/r,
pʁɛ2də0,prè/s-de/,
pʁe2zɑ̃1,pré/sen/t,
pʁe2zɑ̃1,pré/sen/ts,added
pʁe2zɑ̃1tə0,pré/sen/te/,added
pʁe2zɑ̃1tə0,pré/sen/te/s,added
pʁɛ1s,pre/sse,dubious
pʁɛ1sə0,pre/sse/,added,corrected
pʁɛ1,prê/t,
pʁɛ1,prê/ts,added
pʁɛ̃2si2pa/l,prin/ci/pa/l,dubious
pʁɛ̃2si2pa/lə0,prin/ci/pa/l/,added,corrected
pʁɛ̃2tɑ̃1,prin/tem/ps,
pʁi1,pri/s,
pʁɔ2ba1bl,pro/ba/ble,dubious
pʁɔ2ba1blə0,pro/ba/ble/,added,corrected
pʁɔ2blɛ1m,pro/blè/me,dubious
pʁɔ2blɛ1mə0,pro/blè/me/,added
pʁɔ2se2sy1s,pro/ce/ssu/s,dubious
pʁɔ2se2sy1sə0,pro/ce/ssu/s/,added,corrected
pʁɔ1ʃ,pro/che,
pʁɔ2dɥi1ʁ,pro/dui/re,
pʁɔ2dɥi1,pro/dui/t,
pʁɔ2dɥi1,pro/dui/ts,added
pʁɔ2fɔ̃1,pro/fon/d,
pʁɔ2fɔ̃1də0,pro/fon/de/,added
pʁɔ2pa2ga2sjɔ̃1,pro/pa/ga/tion/,
pʁɔ2pa2ga2sjɔ̃1,pro/pa/ga/tion/s,added
pʁɔ2po2zi2sjɔ̃1,pro/po/si/tion/,
pʁɔ2po2zi2sjɔ̃1,pro/po/si/tion/s,added
pʁɔ1pʁ,pro/pre,
pʁɔ2pʁi2je2te1,pro/pri/é/té/,
pʁɔ2pʁi2je2te1,pro/pri/é/té/s,added
pʁɔ2te2ʒe1,pro/té/ger,
pʁu2ve1,prou/ve/r,
pɥi1,pui/s,
pɥi2sɑ̃1s,pui/ssan/ce,dubious
pɥi2sɑ̃1sə0,pui/ssan/ce/,added,corrected
kɑ̃1,quan/d,
ka1tʁ,qua/tre,
kə0,que/,
kɛ2stjɔ̃1,que/stion/,
kɛ2stjɔ̃1,que/stion/s,added
kø1,queu/e,questionable
ki1,qui/,
kɔ2sjɑ̃1,quo/tien/t,
kɔ2sjɑ̃1,quo/tien/ts,added
ʁa2si1n,ra/ci/ne,dubious
ʁa2si1n,ra/ci/nes,added,dubious
ʁa2si1nə0,ra/ci/ne/,added,corrected
ʁa2si1nə0,ra/ci/ne/s,added,corrected
ʁa2djo1,ra/dio/,
ʁa2djo1,ra/dio/s,added
ʁa1j,ra/il,dubious,questionable
ʁa2jə0,ra/il,added,corrected,questionable
ʁɛ2zɔ̃1,rai/son/,
ʁɛ2zɔ̃1,rai/son/s,
ʁɑ̃2ʒe1,ran/gé/e,questionable
ʁa2pi1d,ra/pi/de,dubious
ʁa2pi1də0,ra/pi/de/,added,corrected
ʁa2ple1,ra/ppele/r,
ʁ2ɛjɔ̃1,ray/on/,problemetic
ʁ2ɛjɔ̃1,ray/on/s,problemetic,added
ʁə0sə0vwa1ʁ,re/ce/voi/r,problematic
ʁə0ʃɛ1ʁʃ,re/che/rche,
ʁə0ʃɛ1ʁʃ,re/che/rches,added
ʁe2kɔ1lt,ré/co/lte,dubious
ʁe2kɔ1ltə0,ré/co/lte,added,corrected
ʁə0kɔ1ʁ,re/co/rd,
ʁə0kɔ1ʁ,re/co/rds,added
ʁə0kœ2ji1ʁ,re/cue/illi/r,questionable
ʁe2ɛ1l,ré/e/l,dubious
ʁe2ɛ1lə0,ré/e/l/,added,corrected
ʁə0ga2ʁde1,re/ga/rde/r,
ʁe2ʒjɔ̃1,ré/gion/,
ʁe2ʒjɔ̃1,ré/gion/s,added
ʁɛ1gl,rè/gle,dubious
ʁɛ1glə0,rè/gle/,added,corrected
ʁe2gle1,ré/gle/r,
ʁə0lje1,re/lie/r,
ʁɑ̃2pli1ʁ,rem/pli/r,
ʁɑ̃2kɔ̃1tʁ,ren/con/tre,
ʁɑ̃2kɔ̃1tʁ,ren/con/tres,added
ʁe2pe2ti2sjɔ̃1,ré/pé/ti/tion/,
ʁe2pe2ti2sjɔ̃1,ré/pé/ti/tion/s,added
ʁe2pɔ̃1dʁ,ré/pon/dre,
ʁe2pɔ̃1s,ré/pon/se,dubious
ʁe2pɔ̃1sə0,ré/pon/se/,added,corrected
ʁə0pʁe2zɑ̃2te1,re/pré/sen/te/r,
ʁe2zi2ste1,ré/si/sté/,
ʁe2zi2ste1,ré/si/sté/s,added
ʁe2zu1dʁ,ré/sou/dre,
ʁɛ1st,re/ste,dubious
ʁɛ1stə0,re/ste/,added,corrected
ʁɛ2ste1,re/ste/r,
ʁe2zy2lta1,ré/su/lta/t,
ʁe2zy2lta1,ré/su/lta/ts,added
ʁə0vɑ̃2di2ka2sjɔ̃1,re/ven/di/ca/tion/,
ʁə0vɑ̃2di2ka2sjɔ̃1,re/ven/di/ca/tion/s,added
ʁɛ2ve1,rê/ve/r,
ʁi1ʃ,ri/che,
ʁjɛ̃1,rien/,
ʁi1ʁ,ri/re,
ʁi2va1ʒ,ri/va/ge,
ʁi2vjɛ1ʁ,ri/viè/re,
ʁɔ1b,ro/be,dubious
ʁɔ1bə0,ro/be/,added,corrected
ʁɔ1k,ro/ck,dubious
ʁɔ1kə0,ro/ck/,added,corrected
ʁwa1,roi/,
ʁo1z,ro/se,dubious
ʁo1zə0,ro/se/,dubious
ʁu1,rou/e,
ʁu1ʒ,rou/ge,
ʁu2lo1,rou/leau/,
ʁu1t,rou/te,dubious
ʁu1tə0,rou/te/,added,corrected
ʁy1,ru/e,questionable
sa1bl,sa/ble,dubious
sa1blə0,sa/ble/,added,corrected
sɛ2zɔ̃1,sai/son/,
sɛ2zɔ̃1,sai/son/s,added
sɑ̃1,san/g,questionable
sɑ̃1,sang/,questionable,alternative
so1f,sau/f,
so2te1,sau/te/r,
so2va1ʒ,sau/va/ge,
so2ve1,sau/ve/r,
sa2vɛ1,sa/vai/t,
sa2vwa1ʁ,sa/voi/r,
si1,sci/e,questionable
sjɑ̃1s,scien/ce,dubious
sjɑ̃1sə0,scien/ce/,added,corrected
skɔ1ʁ,sco/re,
sɛ1k,se/c,dubious
sɛ1kə0,se/c/,added,corrected
sɛ2ksjɔ̃1,se/ction/,
sɛ2ksjɔ̃1,se/ction/s,added
sɛ2gmɑ̃1,se/gmen/t,
sɛ2gmɑ̃1,se/gmen/ts,added
sɛ2l,se/l,dubious
sɛ2lə0,se/l/,added,corrected
se2lɛ2ksjɔ2ne1,sé/le/ctio/nne/r,
smɛ1n,semai/ne,dubious
sə0mɛ1n,se/mai/ne,dubious
sə0mɛ1nə0,se/mai/ne/,added,corrected
sə0mɑ̃1s,se/men/ce,dubious
sə0mɑ̃1sə0,se/men/ce/,added,corrected
sɑ̃1s,sen/s,dubious
sɑ̃1sə0,sen/s/,added,corrected
sɑ̃1,sen/s,
sɑ̃2ti1ʁ,sen/ti/r,
se2pa2ʁe1,sé/pa/ré/,
sɛ1t,se/pt,
sɛ2ʁvi1ʁ,se/rvi/r,
sœ1l,seu/l,dubious
sœ1lə0,seu/l/,added,corrected
sœ2lmɑ̃1,seu/lemen/t,dubious
sœ2lə0mɑ̃1,seu/le/men/t,added,corrected
si2,si/,
sjɛ1kl,siè/cle,dubious
sjɛ1kl,siè/cles,added,dubious
sjɛ1klə0,siè/cle/,added,corrected
sjɛ1klə0,siè/cle/s,added,corrected
sjɛ1ʒ,siè/ge,
sjɛ1ʒ,siè/ges,added
si1ɲ,si/gne,dubious
si1ɲə0,si/gne/,added,corrected
si2ɲi2fjɛ1,si/gni/fiai/t,
si2ɲi2fje1,si/gni/fie/r,
si2lɑ̃2sjø1,si/len/cieu/x,
si2lɑ̃2sjø1zə0,si/len/cieu/se/,added
si2mi2lɛ1ʁ,si/mi/lai/re,
si2mi2lɛ1ʁ,si/mi/lai/res,added
sɛ̃1pl,si/mple,dubious
sɛ̃1plə0,si/mple/,added,corrected
si1s,si/x,
si1z,si/x,
si1,si/x,
sœ1ʁ,sœu/r,
sœ1ʁ,sœu/rs,added
swa1,soi/,
swɛ̃1,soin/s,
swa2ʁe1,soi/ré/e,questionable
swa2ʁe1,soi/ré/es,questionable
sɔ1l,so/l,dubious
sɔ1lə0,so/l/,added,corrected
sɔ2lda1,so/lda/t,
sɔ2lda1,so/lda/ts,added
sɔ2lɛ1j,so/le/il,dubious
sɔ2lɛ1j,so/le/ils,dubious
sɔ2lɛ1jə0,so/le/il/,questionable
sɔ2lɛ1jə0,so/le/il/s,questionable,added
sɔ2ly2sjɔ̃1,so/lu/tion/,
sɔ2ly2sjɔ̃1,so/lu/tion/s,added
sɔ̃1bʁ,som/bre,
sɔ̃1bʁ,som/bres,added
sɔ2mɛ1j,so/mme/il,dubious
sɔ2mɛ1jə0,so/mme/il/,
sɔ̃1,son/,
sɔ̃1,son/t,
su2dɛ̃1,sou/dain/,
su2dɛ̃1,sou/dain/s,added
swe2te1,souhai/te/r,
su2ʁi1ʁ,sou/ri/re,
su1,sou/s,
su2stʁɛ1ʁ,sou/strai/re,
su2vɑ̃1,sou/ven/t,
spe2sja1l,spé/cia/l,dubious
spe2sja1lə0,spé/cia/l/,added,corrected
sta2sjɔ̃1,sta/tion/,
sta2sjɔ̃1,sta/tion/s,added
sy2pstɑ̃1s,su/bstan/ce,dubious
sy2pstɑ̃1sə0,su/bstan/ce/,added,corrected
sy2ksɛ1,su/ccè/s,
sy1kʁ,su/cre,
sy1d,su/d,dubious
sy1də0,su/d/,added,corrected
sy2fi1ks,su/ffi/xe,dubious
sy2fi1ksə0,su/ffi/xe/,added,corrected
sy2gʒe2ʁe1,su/ggé/re/r,
sɥi2vɑ̃1,sui/van/t,
sɥi2vɑ̃1,sui/van/ts,added
sɥi2vɑ̃1tə0,sui/van/te/,added
sɥi2vɑ̃1tə0,sui/van/te/s,added
sɥi1vʁ,sui/vre,
sy2ʒɛ1,su/je/t,
sy2ʒɛ1,su/je/ts,added
sy2pɔ1ʁ,su/ppo/rt,
sy2pɔ2ʁte1,su/ppo/rte/r,
sy2pɔ2ʁtɛ1ʁ,su/ppo/rte/r,
sy2pɔ2ʁtɛ1ʁ,su/ppo/rte/rs,added
sy1ʁ,su/r,
sy1ʁ,sû/r,
sy2ʁfa1s,su/rfa/ce,dubious
sy2ʁfa1sə0,su/rfa/ce/,added,corrected
sy2ʁpʁi1z,su/rpri/se,dubious
sy2ʁpʁi1zə0,su/rpri/se/,added,corrected
si2la1b,sy/lla/be,dubious
si2la1bə0,sy/lla/be/,added,corrected
si2la1bə0,sy/lla/be/s,added,corrected
sɛ̃2bɔ1l,sym/bo/le,dubious
sɛ̃2bɔ1lə0,sym/bo/le/,added,corrected
sɛ̃2bɔ1lə0,sym/bo/le/s,added,corrected
si2stɛ1m,sy/stè/me,dubious
si2stɛ/mə0,sy/stè/me/,added,corrected
ta1bl,ta/ble,dubious
ta1blə0,ta/ble/,added,corrected
ta1j,ta/ille,dubious
ta1jə0,ta/ille/,
tɑ̃2di1kə0,tan/di/s-que/,
ta1ʁ,ta/rd,
tɛ1l,te/l,dubious
tɛ1lə0,te/l/,added,corrected
tɑ̃2pe2ʁa2ty1ʁ,tem/pé/ra/tu/re,
tɑ̃2pe2ʁa2ty1ʁ,tem/pé/ra/tu/res,added
tɑ̃1,tem/ps,
tə0ni1ʁ,te/ni/r,
tɛ1ʁm,te/rme,dubious
tɛ1ʁmə0,te/rme/,added,corrected
tɛ1ʁ,te/rre,
tɛ1ʁ,te/rres,added
tɛ1st,te/st,dubious
tɛ1stə0,te/st/,added,corrected
tɛ1t,tê/te,dubious
tɛ1tə0,tê/te/,added,corrected
ti2ʁe1,ti/re/r,
tɔ̃1be2,tom/be/r,
tɔ̃1,ton/,
to1,tô/t,
tɔ2ta1l,to/ta/l,dubious
tɔ2ta1lə0,to/ta/l/,added,corrected
tu2ʃe1,tou/che/r,
tu2ʒu1ʁ,tou/jou/rs,
tu1ʁ,tou/r,
tu1ʁ,tou/rs,added
tu2,tou/s,
tu2s,tou/s,dubious
tu2sə0,tou/s/,added,corrected
tu2,tou/t,
tu2t,tou/t,dubious
tu2tə0,tou/t/,added,corrected
tu2t,tou/te/,added
tu2ta2fɛ1,tou/t-à/-fai/t,
tʁɛ̃1,train/,
tʁɛ̃1,train/s,added
tʁa2va1j,tra/va/il,dubious
tʁa2va1jə0,tra/va/il/,
tʁa2vɛ2ʁse1,tra/ve/rse/r,
tʁɛ1,trè/s,
tʁi2jɑ̃1gl,tri/an/gle,dubious
tʁi2jɑ̃1glə0,tri/an/gle/,added,corrected
tʁi2jɑ̃1glə0,tri/an/gle/s,added,corrected
tʁwa1,troi/s,
tʁwa2zjɛ1m,troi/siè/me,dubious
tʁwa2zjɛ1mə0,troi/siè/me/,added,corrected
tʁɔ̃2sɔ̃1,tron/çon/,
tʁɔ̃2sɔ̃1,tron/çon/s,added
tʁo1,tro/p,
tʁu1,trou/,
tʁu2ve1,trou/vé/,
tʁu2ve1,trou/vé/e,added,questionable
tʁu2ve1,trou/vé/es,added,questionable
tʁu2ve1,trou/ve/r,
ty1b,tu/be,dubious
ty1bə0,tu/be/,added,corrected
tɥe1,tue/r,
ti1p,ty/pe,dubious
ti1pə0,ty/pe/,added,corrected
œ̃1,un/,
y1n,un/,dubious
y1nə0,u/ne/,added,corrected
y2ni1k,u/ni/que,dubious
y2ni1kə0,u/ni/que/,added,corrected
y2ni1kə0,u/ni/que/s,added,corrected
y2ni2te1,u/ni/té/,
y2ni2te1,u/ni/té/s,added
y2zi1n,u/si/ne,dubious
y2zi1nə0,u/si/ne/,added,corrected
y2ti2li2ze1,u/ti/li/se/r,
va1ʃ,va/che,
va1g,va/gue,dubious
va1gə0,va/gue/,added,corrected
va2lœ1ʁ,va/leu/r,
va2lœ1ʁ,va/leu/rs,added
va2le1,va/llé/e,questionable
va2pœ1ʁ,va/peu/r,
va2pœ1ʁ,va/peu/rs,added
va2ʁje1,va/rie/r,
vɑ̃1dʁ,ven/dre,
və0ni1ʁ,ve/ni/r,
vɑ̃1,ven/t,
vɑ̃1,ven/ts,added
vɛ1ʁb,ve/rbe,dubious
vɛ1ʁbə0,ve/rbe/,added,corrected
ve2ʁi2fje1,vé/ri/fie/r,
vɛ1ʁ,ve/rre,
vɛ1ʁ,ve/rres,added
vɛ1ʁ,ve/rs,
vɛ1ʁ,ve/rt,
vɛ1ʁtə0,ve/rte/,added
ve2ti1ʁ,vê/ti/r,
